recoil_energy,scintillation_light,ionization_charge,s1_s2_ratio,pulse_shape,position,time_of_event,particle_type
1.774171075195986,1.8751,1.7614,1.0645,0.5286,"{'x': np.float64(5.230284291886678), 'y': np.float64(-7.736421520836638), 'z': np.float64(1.4901223290294787)}",2025-10-11T02:42:57.324574,WIMP-like
1.5368415019674844,1.677,1.3209,1.2696,0.6628,"{'x': np.float64(-8.486344355112509), 'y': np.float64(8.32577020261866), 'z': np.float64(7.168875169170924)}",2025-10-11T02:42:57.324574,Background
6.359374962380282,6.8194,5.353,1.2739,0.6132,"{'x': np.float64(9.629447489353463), 'y': np.float64(-7.607740404987573), 'z': np.float64(-5.546427237253457)}",2025-10-11T02:42:57.324574,Axion-like
5.440320451111198,4.8278,4.587,1.0525,0.5381,"{'x': np.float64(6.57466197245855), 'y': np.float64(-1.0836585567840284), 'z': np.float64(7.3276750994269015)}",2025-10-11T02:42:57.324574,WIMP-like
4.1827838117752085,3.7464,2.7627,1.3561,0.6281,"{'x': np.float64(4.309484849633643), 'y': np.float64(1.376034561194718), 'z': np.float64(5.0216709994701745)}",2025-10-11T02:42:57.324574,WIMP-like
3.068199861933598,3.2306,3.1731,1.0181,0.651,"{'x': np.float64(4.987242823962477), 'y': np.float64(-5.819297666070127), 'z': np.float64(-4.556152184911215)}",2025-10-11T02:42:57.324574,Axion-like
6.133127228625784,7.0429,4.2565,1.6546,0.4668,"{'x': np.float64(-9.809541564442315), 'y': np.float64(6.477337208364627), 'z': np.float64(-3.7529322834048333)}",2025-10-11T02:42:57.324574,Axion-like
1.6854059460261985,1.4658,1.526,0.9605,0.5604,"{'x': np.float64(-7.834817826118245), 'y': np.float64(7.4268949172600465), 'z': np.float64(-5.468725258058265)}",2025-10-11T02:42:57.324574,WIMP-like
4.010863924066078,3.6471,2.3687,1.5397,0.6153,"{'x': np.float64(-3.2823307847635164), 'y': np.float64(4.307236602382275), 'z': np.float64(6.482779142518677)}",2025-10-11T02:42:57.324574,Background
5.153113785805612,4.3984,3.3883,1.2981,0.3183,"{'x': np.float64(-5.39812855603026), 'y': np.float64(2.9090399020565787), 'z': np.float64(-9.705301931815045)}",2025-10-11T02:42:57.324574,Axion-like
5.031059756260803,5.8654,4.3247,1.3563,0.502,"{'x': np.float64(-2.9837379949048), 'y': np.float64(-9.207914113091945), 'z': np.float64(-2.294483189000198)}",2025-10-11T02:42:57.324574,Background
4.651867759534509,5.209,3.4708,1.5008,0.501,"{'x': np.float64(7.667044720755722), 'y': np.float64(7.063684115408336), 'z': np.float64(-3.3892833992653237)}",2025-10-11T02:42:57.324574,Axion-like
,5.6367,4.5264,1.2453,0.465,"{'x': np.float64(-3.159790549598503), 'y': np.float64(0.7392810391573548), 'z': np.float64(7.507987027457894)}",2025-10-11T02:42:57.324574,Axion-like
9.506063178562176,7.8017,6.238,1.2507,0.2471,"{'x': np.float64(2.106995276759216), 'y': np.float64(-9.373378456368336), 'z': np.float64(3.6010746867186256)}",2025-10-11T02:42:57.324574,Background
4.6021210476127985,3.7725,3.9384,0.9579,0.4475,"{'x': np.float64(6.6721246000872405), 'y': np.float64(-2.3294905401948274), 'z': np.float64(7.601619100991858)}",2025-10-11T02:42:57.325580,WIMP-like
,11.7977,,1.3326,0.6424,"{'x': np.float64(1.2305191124103274), 'y': np.float64(-5.902229282944984), 'z': np.float64(3.7865309453398783)}",2025-10-11T02:42:57.325580,Background
12.15410880094749,12.6946,10.8095,1.1744,0.592,"{'x': np.float64(-4.237464814030907), 'y': np.float64(2.657785186570589), 'z': np.float64(5.144852638119271)}",2025-10-11T02:42:57.325580,Background
3.6825843828764553,3.3965,3.6151,0.9395,0.4757,"{'x': np.float64(-0.37701539494334035), 'y': np.float64(-3.993267816119479), 'z': np.float64(7.266585129080063)}",2025-10-11T02:42:57.325580,Axion-like
3.825236378548654,3.5316,2.518,1.4025,0.4504,"{'x': np.float64(-7.2639517815917864), 'y': np.float64(9.227846744154554), 'z': np.float64(-8.715130676384334)}",2025-10-11T02:42:57.325580,Background
,3.693,2.4978,1.4785,0.5061,"{'x': np.float64(-2.9347739117628464), 'y': np.float64(7.088430367557564), 'z': np.float64(2.163348740929756)}",2025-10-11T02:42:57.325580,WIMP-like
2.439556186416906,2.4265,1.7816,1.3619,0.6236,"{'x': np.float64(-5.999310775978461), 'y': np.float64(9.636726361767597), 'z': np.float64(8.838736357484354)}",2025-10-11T02:42:57.325580,WIMP-like
3.5385728547643245,4.1755,3.7914,1.1013,0.4826,"{'x': np.float64(1.833593856287493), 'y': np.float64(3.1508725541963667), 'z': np.float64(6.159937657107573)}",2025-10-11T02:42:57.325580,Axion-like
6.002185698424906,6.2594,5.9746,1.0477,0.5467,"{'x': np.float64(6.9211293462193915), 'y': np.float64(9.394351467079485), 'z': np.float64(2.826217713178462)}",2025-10-11T02:42:57.325580,Background
6.168670835675951,6.7687,5.7903,1.169,0.5107,"{'x': np.float64(-3.609461943469743), 'y': np.float64(3.14494710332405), 'z': np.float64(-0.7001519143256552)}",2025-10-11T02:42:57.325580,Background
2.173346872933473,1.9012,2.2583,0.8419,0.2876,"{'x': np.float64(0.1705052520033128), 'y': np.float64(1.8467611579568057), 'z': np.float64(4.7442166093986025)}",2025-10-11T02:42:57.325580,WIMP-like
3.687610760924865,3.5884,2.4663,1.455,0.3802,"{'x': np.float64(3.48566553365508), 'y': np.float64(-7.127486780606045), 'z': np.float64(-9.71420854924743)}",2025-10-11T02:42:57.325580,WIMP-like
4.129847901612258,4.726,3.355,1.4087,0.4514,"{'x': np.float64(-7.224942769935135), 'y': np.float64(1.73269480612214), 'z': np.float64(-1.3152988026095578)}",2025-10-11T02:42:57.325580,Axion-like
8.880230235057743,9.3662,7.1992,1.301,0.4589,"{'x': np.float64(-6.426509919077499), 'y': np.float64(0.12978729255049615), 'z': np.float64(2.926586875164517)}",2025-10-11T02:42:57.325580,Axion-like
1.801882097819146,1.5241,1.1304,1.3482,0.6962,"{'x': np.float64(4.579535033700646), 'y': np.float64(8.654837886537333), 'z': np.float64(-3.595156598920508)}",2025-10-11T02:42:57.325580,WIMP-like
4.9941665351569995,4.8944,4.0547,1.2071,0.574,"{'x': np.float64(-7.882395817937072), 'y': np.float64(8.263257503082922), 'z': np.float64(-0.9096536791255705)}",2025-10-11T02:42:57.325580,Background
8.295233110089248,7.4772,7.1702,1.0428,0.35,"{'x': np.float64(-2.906256896230966), 'y': np.float64(2.128420482676834), 'z': np.float64(-1.485919683829298)}",2025-10-11T02:42:57.325580,Background
7.515547738383287,8.0443,6.2338,1.2904,0.4212,"{'x': np.float64(-8.431705423738698), 'y': np.float64(4.157355197784501), 'z': np.float64(-6.0827258882623685)}",2025-10-11T02:42:57.325580,Axion-like
3.7040333787453723,4.0119,2.928,1.3702,0.2752,"{'x': np.float64(-4.5334055693550575), 'y': np.float64(-8.41081097107679), 'z': np.float64(8.557992013915417)}",2025-10-11T02:42:57.325580,Background
10.165269241485687,8.5772,8.7367,0.9817,0.5221,"{'x': np.float64(-8.282862042348134), 'y': np.float64(-0.6402220441606268), 'z': np.float64(-8.244654148993334)}",2025-10-11T02:42:57.325580,Background
5.44075418181599,5.4344,4.4991,1.2079,0.4463,"{'x': np.float64(8.354573676727558), 'y': np.float64(9.424042113463575), 'z': np.float64(-1.8330429415250986)}",2025-10-11T02:42:57.325580,Axion-like
7.556309215396522,8.2007,6.7756,1.2103,0.4002,"{'x': np.float64(6.981095302641997), 'y': np.float64(1.0679319510077576), 'z': np.float64(3.429239651405119)}",2025-10-11T02:42:57.325580,Background
11.16908542126061,9.2741,7.4033,1.2527,0.6178,"{'x': np.float64(8.814704991140903), 'y': np.float64(-0.2618789391744354), 'z': np.float64(-1.0154529975070083)}",2025-10-11T02:42:57.325580,WIMP-like
7.325152569247777,7.4669,7.5312,0.9915,0.446,"{'x': np.float64(0.7622344853936713), 'y': np.float64(5.215930696375018), 'z': np.float64(3.1411808264067744)}",2025-10-11T02:42:57.325580,WIMP-like
2.7191736703916294,2.6444,2.4271,1.0895,0.5829,"{'x': np.float64(4.464775209673457), 'y': np.float64(9.052320416592337), 'z': np.float64(-0.7651871136107005)}",2025-10-11T02:42:57.325580,Background
7.75527544617229,8.4199,7.2516,1.1611,0.542,"{'x': np.float64(-9.335525475981964), 'y': np.float64(-5.548254535130082), 'z': np.float64(-2.586040262518936)}",2025-10-11T02:42:57.325580,Axion-like
15.633478660369992,16.0036,15.9953,1.0005,0.2963,"{'x': np.float64(7.151720035162395), 'y': np.float64(-9.35726515732009), 'z': np.float64(0.14713623649993224)}",2025-10-11T02:42:57.325580,WIMP-like
2.6600355249866703,2.9256,2.2555,1.2971,0.3578,"{'x': np.float64(-1.3696137086248044), 'y': np.float64(-0.44315504600549893), 'z': np.float64(5.831415908020876)}",2025-10-11T02:42:57.325580,WIMP-like
2.679825352187591,3.1348,2.4082,1.3017,0.4293,"{'x': np.float64(-8.688579266799856), 'y': np.float64(-7.234218589533324), 'z': np.float64(-6.523951866796251)}",2025-10-11T02:42:57.325580,WIMP-like
5.0382640081318035,4.2425,4.6328,0.9158,0.5766,"{'x': np.float64(7.2286117511044985), 'y': np.float64(-4.217512804518111), 'z': np.float64(-5.429974174608598)}",2025-10-11T02:42:57.325580,Background
3.1421856020837873,3.3825,2.0087,1.684,0.5195,"{'x': np.float64(-6.492007838842788), 'y': np.float64(-8.061320177451787), 'z': np.float64(-6.012186359922671)}",2025-10-11T02:42:57.325580,WIMP-like
4.9996965577175345,4.4009,3.3593,1.3101,0.5259,"{'x': np.float64(2.1821552593986624), 'y': np.float64(5.9650184991297035), 'z': np.float64(-2.6714358221295953)}",2025-10-11T02:42:57.325580,Axion-like
,7.9089,7.003,1.1294,0.5412,"{'x': np.float64(0.5488354729430043), 'y': np.float64(-9.59637022489079), 'z': np.float64(-1.67303656818261)}",2025-10-11T02:42:57.326582,Background
5.625737915929432,6.1718,4.5249,1.364,0.5693,"{'x': np.float64(-7.971100842170989), 'y': np.float64(8.838381903920542), 'z': np.float64(5.623488399333008)}",2025-10-11T02:42:57.326582,Axion-like
3.637046898640694,3.1184,3.3349,0.9351,0.3305,"{'x': np.float64(1.7598579125117482), 'y': np.float64(-0.8454534840353887), 'z': np.float64(6.876304885842952)}",2025-10-11T02:42:57.326582,Axion-like
2.136104580062454,2.2674,2.2075,1.0271,0.2895,"{'x': np.float64(8.667217752068339), 'y': np.float64(4.266955667890237), 'z': np.float64(-6.801116580518034)}",2025-10-11T02:42:57.326582,Background
,2.533,2.3078,1.0976,0.677,"{'x': np.float64(2.300153706397481), 'y': np.float64(-7.3718428877960935), 'z': np.float64(-8.324331723608331)}",2025-10-11T02:42:57.326582,Axion-like
3.1837313151503595,2.5474,2.4216,1.052,0.5268,"{'x': np.float64(5.388083844054375), 'y': np.float64(-3.750251469736396), 'z': np.float64(7.507608521767324)}",2025-10-11T02:42:57.326582,Axion-like
2.8898558750964,3.3219,2.6831,1.238,0.2904,"{'x': np.float64(-3.50241698981705), 'y': np.float64(-0.19892288276460945), 'z': np.float64(-2.424735467695836)}",2025-10-11T02:42:57.326582,WIMP-like
5.039963135404564,4.7672,3.7373,1.2756,0.6815,"{'x': np.float64(8.03796868968712), 'y': np.float64(9.533747638389897), 'z': np.float64(0.5490334601162985)}",2025-10-11T02:42:57.326582,Axion-like
4.06757255293561,4.6136,3.5049,1.3163,0.3045,"{'x': np.float64(1.0584159407031208), 'y': np.float64(3.0248346326258506), 'z': np.float64(-3.4547281667019236)}",2025-10-11T02:42:57.326582,Background
2.5567679949629443,3.0773,1.8823,1.6349,0.5402,"{'x': np.float64(9.449663151940051), 'y': np.float64(0.39501092540127125), 'z': np.float64(3.7024054481520032)}",2025-10-11T02:42:57.326582,Background
4.957230512000627,4.8422,5.0144,0.9656,0.4733,"{'x': np.float64(4.979640824758086), 'y': np.float64(-6.853971621142532), 'z': np.float64(9.91478848789076)}",2025-10-11T02:42:57.326582,Axion-like
4.079213582273252,4.8706,3.4654,1.4055,0.59,"{'x': np.float64(-9.596576531866287), 'y': np.float64(-2.8438314281565225), 'z': np.float64(-5.000111311829922)}",2025-10-11T02:42:57.326582,WIMP-like
4.7728949298088885,5.6014,4.8234,1.1613,0.5692,"{'x': np.float64(-3.5562030961559055), 'y': np.float64(2.8706066665060987), 'z': np.float64(-2.0394424825682016)}",2025-10-11T02:42:57.326582,Axion-like
2.5232039499907546,2.2766,2.4569,0.9266,0.4445,"{'x': np.float64(-1.9621994441824526), 'y': np.float64(-7.919588472027332), 'z': np.float64(-8.34586954188028)}",2025-10-11T02:42:57.326582,Background
2.1848365737628086,2.4589,1.5916,1.5449,0.6421,"{'x': np.float64(3.2027274383788207), 'y': np.float64(4.99175008516875), 'z': np.float64(4.560493395638044)}",2025-10-11T02:42:57.326582,Background
4.912005596457786,5.4673,3.7249,1.4678,0.6123,"{'x': np.float64(6.222826145467714), 'y': np.float64(-3.6581852124451286), 'z': np.float64(-2.624149766695134)}",2025-10-11T02:42:57.326582,Axion-like
5.400283205237512,4.7762,4.9524,0.9644,0.5715,"{'x': np.float64(-3.6839335006386875), 'y': np.float64(-7.691663790766128), 'z': np.float64(-8.665628867102434)}",2025-10-11T02:42:57.326582,Background
3.2905490801161443,3.026,2.6706,1.1331,0.5708,"{'x': np.float64(1.7262879418941228), 'y': np.float64(2.500098567066919), 'z': np.float64(9.14260172531624)}",2025-10-11T02:42:57.326582,WIMP-like
4.688807777845204,4.2945,3.4029,1.262,0.4312,"{'x': np.float64(4.596556633832808), 'y': np.float64(9.17957481538405), 'z': np.float64(9.539111982919543)}",2025-10-11T02:42:57.326582,Background
8.483684780972405,7.4485,8.0096,0.9299,0.4831,"{'x': np.float64(0.4143659629249967), 'y': np.float64(5.2780048921937155), 'z': np.float64(-3.453284794211493)}",2025-10-11T02:42:57.326582,Background
3.481713743727294,3.5165,3.3447,1.0514,0.5943,"{'x': np.float64(8.687236496490833), 'y': np.float64(3.3853236061924257), 'z': np.float64(-7.289364094910176)}",2025-10-11T02:42:57.326582,WIMP-like
1.8702746709468703,1.8732,1.2596,1.4872,0.5884,"{'x': np.float64(-6.995298186704244), 'y': np.float64(-5.405415846940047), 'z': np.float64(-8.730377902317873)}",2025-10-11T02:42:57.326582,Axion-like
5.075007768037142,5.7856,4.8216,1.1999,0.5021,"{'x': np.float64(-5.181278663931428), 'y': np.float64(8.965480292833846), 'z': np.float64(7.24458255882039)}",2025-10-11T02:42:57.326582,WIMP-like
5.399747416805721,5.413,4.191,1.2916,0.5308,"{'x': np.float64(9.482468912570663), 'y': np.float64(-4.4349170797701865), 'z': np.float64(-7.068498432136588)}",2025-10-11T02:42:57.326582,Background
4.181666891156093,3.7089,3.1363,1.1825,0.3414,"{'x': np.float64(9.092745084748284), 'y': np.float64(6.887038991335757), 'z': np.float64(0.33254685228501657)}",2025-10-11T02:42:57.326582,WIMP-like
2.5807700486729575,2.2483,1.9264,1.1671,0.5601,"{'x': np.float64(-5.943545409007804), 'y': np.float64(-7.708501354953208), 'z': np.float64(0.42860354023622094)}",2025-10-11T02:42:57.326582,Axion-like
4.574494253918492,5.5004,,1.2746,0.3705,"{'x': np.float64(9.941235319619981), 'y': np.float64(0.15234663997724596), 'z': np.float64(-8.636097919325863)}",2025-10-11T02:42:57.326582,WIMP-like
4.081348903406794,4.4843,4.3712,1.0259,0.5902,"{'x': np.float64(-1.6081063812519787), 'y': np.float64(-5.4147623291512925), 'z': np.float64(-4.063857104272508)}",2025-10-11T02:42:57.326582,WIMP-like
,13.1087,,0.8547,0.5409,"{'x': np.float64(2.8174033743036038), 'y': np.float64(-0.31929250351184635), 'z': np.float64(0.7173876242516855)}",2025-10-11T02:42:57.326582,Background
4.314937971226583,4.2849,2.6525,1.6154,0.512,"{'x': np.float64(-6.8501692035588135), 'y': np.float64(1.3174170518928499), 'z': np.float64(-6.3470828008648805)}",2025-10-11T02:42:57.326582,WIMP-like
2.3738623412717006,2.2016,1.9158,1.1492,0.5641,"{'x': np.float64(-5.425892349162962), 'y': np.float64(-7.709467055137209), 'z': np.float64(-9.472132951939912)}",2025-10-11T02:42:57.326582,WIMP-like
2.8135097057620526,2.298,2.4949,0.9211,0.5466,"{'x': np.float64(-8.376645696413272), 'y': np.float64(7.457650799702865), 'z': np.float64(1.4521998916363117)}",2025-10-11T02:42:57.326582,Axion-like
7.036733227107659,8.2722,5.5361,1.4942,0.5593,"{'x': np.float64(-0.11733641987564702), 'y': np.float64(5.897653373004561), 'z': np.float64(-0.4701057490033733)}",2025-10-11T02:42:57.327580,Axion-like
4.062905822166024,4.6313,4.3329,1.0689,0.5124,"{'x': np.float64(-5.519325524506582), 'y': np.float64(0.18410786316645122), 'z': np.float64(7.603833086113831)}",2025-10-11T02:42:57.327580,Background
4.81886271485123,3.8628,4.82,0.8014,0.4231,"{'x': np.float64(-1.0407312126719361), 'y': np.float64(2.8362275203378076), 'z': np.float64(-4.010258830737028)}",2025-10-11T02:42:57.327580,Axion-like
5.197929131671876,5.235,4.0535,1.2915,0.6233,"{'x': np.float64(5.442258702473177), 'y': np.float64(-2.6934041345073956), 'z': np.float64(-7.411171038905935)}",2025-10-11T02:42:57.327580,WIMP-like
3.8793684877792494,3.3818,3.957,0.8546,0.3833,"{'x': np.float64(7.122677098107534), 'y': np.float64(1.819937499310413), 'z': np.float64(0.4088537227801794)}",2025-10-11T02:42:57.327580,Background
10.645757492748135,9.3414,10.0008,0.9341,0.6217,"{'x': np.float64(9.559956933161828), 'y': np.float64(-2.8651809111581468), 'z': np.float64(-3.8430703728513667)}",2025-10-11T02:42:57.327580,Axion-like
4.054496303195895,4.4027,3.7819,1.1642,0.4176,"{'x': np.float64(8.155430253359508), 'y': np.float64(-3.2407888487321372), 'z': np.float64(-4.052076755231218)}",2025-10-11T02:42:57.327580,Background
3.275262964109009,3.1678,3.3261,0.9524,0.4936,"{'x': np.float64(-8.931107985812577), 'y': np.float64(-5.542847487953393), 'z': np.float64(-9.009108575565257)}",2025-10-11T02:42:57.327580,Background
4.246195472815339,4.3786,2.5342,1.7278,0.4862,"{'x': np.float64(-1.8356268511712912), 'y': np.float64(1.4309766405970876), 'z': np.float64(-9.075050016673634)}",2025-10-11T02:42:57.327580,Axion-like
26.078537315449967,25.6911,26.0503,0.9862,0.3713,"{'x': np.float64(9.37914725620557), 'y': np.float64(-4.415172511606347), 'z': np.float64(-6.141520318735534)}",2025-10-11T02:42:57.327580,Axion-like
4.125804965245641,3.9507,2.9076,1.3587,0.4824,"{'x': np.float64(6.714302469229647), 'y': np.float64(-1.4504888252080619), 'z': np.float64(-2.9040339484243667)}",2025-10-11T02:42:57.327580,Axion-like
4.3350734227188505,4.6329,3.4238,1.3531,0.4716,"{'x': np.float64(1.6190873970526205), 'y': np.float64(-0.6006034315369941), 'z': np.float64(3.66566935356472)}",2025-10-11T02:42:57.327580,Background
4.769352804277701,4.5019,3.1083,1.4484,0.5345,"{'x': np.float64(3.4372265817432712), 'y': np.float64(-2.387387096666247), 'z': np.float64(2.544380658379179)}",2025-10-11T02:42:57.327580,WIMP-like
4.276960465456709,5.0616,3.4679,1.4595,0.4868,"{'x': np.float64(-1.695846181692497), 'y': np.float64(8.341774964072574), 'z': np.float64(7.834981223492484)}",2025-10-11T02:42:57.327580,Background
4.846739186522726,5.772,3.7416,1.5426,0.3598,"{'x': np.float64(4.291710220775972), 'y': np.float64(-1.882120930311963), 'z': np.float64(-2.9722663454049076)}",2025-10-11T02:42:57.327580,WIMP-like
6.82871909075677,5.8746,5.5442,1.0596,0.6018,"{'x': np.float64(4.557173335806247), 'y': np.float64(-6.085004605008213), 'z': np.float64(4.492879566669943)}",2025-10-11T02:42:57.327580,WIMP-like
4.430856716624359,4.0787,3.463,1.1778,0.3404,"{'x': np.float64(-7.121847058562432), 'y': np.float64(-0.5447882058084819), 'z': np.float64(-4.094254491721667)}",2025-10-11T02:42:57.327580,Background
4.483429425465139,4.5705,4.0814,1.1199,0.6028,"{'x': np.float64(3.252168369046835), 'y': np.float64(2.2322247786955085), 'z': np.float64(-1.9492635887872307)}",2025-10-11T02:42:57.327580,Background
6.391177541820994,6.6734,4.0193,1.6603,0.5749,"{'x': np.float64(-3.4686064143494955), 'y': np.float64(3.916401401528539), 'z': np.float64(4.044306023201628)}",2025-10-11T02:42:57.327580,Axion-like
5.490751717114258,6.3668,4.3504,1.4635,0.5558,"{'x': np.float64(-2.1429225403512238), 'y': np.float64(9.539186927523978), 'z': np.float64(-3.803453788096225)}",2025-10-11T02:42:57.327580,Background
